timestamp,service,level,message,latency_ms,request_id
2026-06-08T07:47:34,auth-gw,INFO,request handled,245,req-699596
2026-06-08T07:47:47,fleet-api,ERROR,db connection refused,4271,req-178056
2026-06-08T07:48:00,auth-gw,INFO,healthcheck ok,104,req-425903
2026-06-08T07:48:13,fleet-api,WARN,latency above 800ms,27,req-603281
2026-06-08T07:48:26,task-scheduler,INFO,token refreshed,224,req-756720
2026-06-08T07:48:39,telemetry-ingest,INFO,healthcheck ok,47,req-596580
2026-06-08T07:48:52,auth-gw,INFO,request handled,230,req-449792
2026-06-08T07:49:05,billing,INFO,request handled,218,req-729108
2026-06-08T07:49:18,billing,INFO,request handled,180,req-568143
2026-06-08T07:49:31,billing,INFO,request handled,35,req-134963
2026-06-08T07:49:44,task-scheduler,INFO,request handled,220,req-233730
2026-06-08T07:49:57,fleet-api,INFO,request handled,97,req-740405
2026-06-08T07:50:10,notification,INFO,request handled,46,req-810477
2026-06-08T07:50:23,fleet-api,WARN,latency above 800ms,95,req-991215
2026-06-08T07:50:36,task-scheduler,INFO,request handled,178,req-888490
2026-06-08T07:50:49,task-scheduler,INFO,token refreshed,221,req-791770
2026-06-08T07:51:02,billing,INFO,cache warmed,118,req-586758
2026-06-08T07:51:15,task-scheduler,WARN,latency above 800ms,106,req-782540
2026-06-08T07:51:28,notification,INFO,cache warmed,152,req-444136
2026-06-08T07:51:41,billing,INFO,request handled,46,req-112885
2026-06-08T07:51:54,billing,ERROR,upstream timeout,2386,req-701056
2026-06-08T07:52:07,auth-gw,WARN,connection pool 85% used,110,req-541457
2026-06-08T07:52:20,task-scheduler,ERROR,429 from fleet-api,2791,req-244360
2026-06-08T07:52:33,fleet-api,INFO,healthcheck ok,99,req-712916
2026-06-08T07:52:46,task-scheduler,INFO,task dispatched,99,req-712018
2026-06-08T07:52:59,billing,CRITICAL,service unavailable,4646,req-423668
2026-06-08T07:53:12,billing,INFO,task dispatched,114,req-108474
2026-06-08T07:53:25,billing,WARN,retrying upstream call,34,req-348918
2026-06-08T07:53:38,billing,WARN,latency above 800ms,128,req-460517
2026-06-08T07:53:51,auth-gw,INFO,healthcheck ok,221,req-171726
2026-06-08T07:54:04,telemetry-ingest,INFO,cache warmed,197,req-825447
2026-06-08T07:54:17,task-scheduler,WARN,connection pool 85% used,238,req-706507
2026-06-08T07:54:30,billing,INFO,token refreshed,96,req-539033
2026-06-08T07:54:43,telemetry-ingest,INFO,request handled,136,req-927527
2026-06-08T07:54:56,fleet-api,INFO,healthcheck ok,20,req-769795
2026-06-08T07:55:09,auth-gw,WARN,retrying upstream call,139,req-754227
2026-06-08T07:55:22,auth-gw,INFO,cache warmed,208,req-905671
2026-06-08T07:55:35,telemetry-ingest,ERROR,429 from fleet-api,4079,req-293194
2026-06-08T07:55:48,fleet-api,INFO,request handled,38,req-475271
2026-06-08T07:56:01,fleet-api,WARN,latency above 800ms,56,req-404691
2026-06-08T07:56:14,task-scheduler,INFO,token refreshed,215,req-477392
2026-06-08T07:56:27,fleet-api,INFO,healthcheck ok,70,req-397901
2026-06-08T07:56:40,auth-gw,INFO,task dispatched,204,req-282750
2026-06-08T07:56:53,telemetry-ingest,WARN,retrying upstream call,65,req-305507
2026-06-08T07:57:06,fleet-api,INFO,task dispatched,45,req-122013
2026-06-08T07:57:19,notification,INFO,cache warmed,187,req-925663
2026-06-08T07:57:32,fleet-api,INFO,healthcheck ok,98,req-578364
2026-06-08T07:57:45,auth-gw,INFO,task dispatched,189,req-279683
2026-06-08T07:57:58,billing,WARN,rate limit near threshold,244,req-845476
2026-06-08T07:58:11,fleet-api,INFO,healthcheck ok,245,req-237148
2026-06-08T07:58:24,auth-gw,INFO,token refreshed,116,req-828082
2026-06-08T07:58:37,telemetry-ingest,INFO,token refreshed,129,req-767044
2026-06-08T07:58:50,auth-gw,INFO,token refreshed,170,req-298287
2026-06-08T07:59:03,billing,INFO,healthcheck ok,103,req-359178
2026-06-08T07:59:16,fleet-api,WARN,connection pool 85% used,243,req-232601
2026-06-08T07:59:29,billing,WARN,rate limit near threshold,73,req-862627
2026-06-08T07:59:42,fleet-api,INFO,token refreshed,36,req-275566
2026-06-08T07:59:55,billing,INFO,token refreshed,115,req-622807
2026-06-08T08:00:08,billing,INFO,healthcheck ok,102,req-847096
2026-06-08T08:00:21,telemetry-ingest,INFO,cache warmed,203,req-618827
2026-06-08T08:00:34,task-scheduler,INFO,token refreshed,122,req-769102
2026-06-08T08:00:47,billing,WARN,latency above 800ms,73,req-330189
2026-06-08T08:01:00,auth-gw,INFO,healthcheck ok,121,req-329212
2026-06-08T08:01:13,telemetry-ingest,INFO,cache warmed,166,req-264845
2026-06-08T08:01:26,telemetry-ingest,INFO,token refreshed,41,req-240855
2026-06-08T08:01:39,fleet-api,INFO,cache warmed,152,req-468653
2026-06-08T08:01:52,auth-gw,WARN,latency above 800ms,139,req-637145
2026-06-08T08:02:05,billing,INFO,cache warmed,135,req-590262
2026-06-08T08:02:18,task-scheduler,INFO,task dispatched,225,req-621711
2026-06-08T08:02:31,telemetry-ingest,INFO,cache warmed,26,req-288288
2026-06-08T08:02:44,task-scheduler,INFO,task dispatched,185,req-179574
2026-06-08T08:02:57,telemetry-ingest,INFO,task dispatched,235,req-626138
2026-06-08T08:03:10,billing,INFO,request handled,221,req-389852
2026-06-08T08:03:23,auth-gw,INFO,request handled,38,req-477735
2026-06-08T08:03:36,fleet-api,INFO,healthcheck ok,105,req-306198
2026-06-08T08:03:49,notification,INFO,task dispatched,97,req-881410
2026-06-08T08:04:02,notification,INFO,healthcheck ok,200,req-733375
2026-06-08T08:04:15,auth-gw,ERROR,invalid command rejected,3253,req-395536
2026-06-08T08:04:28,telemetry-ingest,INFO,cache warmed,230,req-708125
2026-06-08T08:04:41,notification,INFO,cache warmed,187,req-637549
2026-06-08T08:04:54,auth-gw,INFO,healthcheck ok,78,req-858472
2026-06-08T08:05:07,notification,INFO,cache warmed,79,req-640882
2026-06-08T08:05:20,billing,WARN,rate limit near threshold,204,req-953957
2026-06-08T08:05:33,task-scheduler,INFO,request handled,100,req-986887
2026-06-08T08:05:46,auth-gw,INFO,cache warmed,73,req-559990
2026-06-08T08:05:59,task-scheduler,WARN,latency above 800ms,115,req-245699
2026-06-08T08:06:12,billing,INFO,task dispatched,208,req-110151
2026-06-08T08:06:25,task-scheduler,WARN,connection pool 85% used,106,req-336444
2026-06-08T08:06:38,task-scheduler,INFO,cache warmed,215,req-916466
2026-06-08T08:06:51,notification,INFO,task dispatched,103,req-715467
2026-06-08T08:07:04,fleet-api,WARN,latency above 800ms,55,req-261156
2026-06-08T08:07:17,telemetry-ingest,WARN,rate limit near threshold,117,req-314124
2026-06-08T08:07:30,task-scheduler,INFO,token refreshed,118,req-297487
2026-06-08T08:07:43,task-scheduler,INFO,task dispatched,165,req-573469
2026-06-08T08:07:56,notification,INFO,request handled,63,req-209380
2026-06-08T08:08:09,notification,WARN,retrying upstream call,28,req-966621
2026-06-08T08:08:22,notification,WARN,rate limit near threshold,26,req-295760
2026-06-08T08:08:35,auth-gw,INFO,cache warmed,92,req-315893
2026-06-08T08:08:48,auth-gw,INFO,token refreshed,37,req-576749
2026-06-08T08:09:01,fleet-api,INFO,token refreshed,22,req-280172
2026-06-08T08:09:14,telemetry-ingest,INFO,cache warmed,60,req-216123
2026-06-08T08:09:27,auth-gw,INFO,cache warmed,142,req-879241
2026-06-08T08:09:40,fleet-api,INFO,healthcheck ok,53,req-315667
2026-06-08T08:09:53,telemetry-ingest,INFO,cache warmed,60,req-733035
2026-06-08T08:10:06,billing,INFO,token refreshed,71,req-626883
2026-06-08T08:10:19,notification,WARN,rate limit near threshold,90,req-311500
2026-06-08T08:10:32,fleet-api,INFO,cache warmed,36,req-964637
2026-06-08T08:10:45,task-scheduler,WARN,retrying upstream call,154,req-444867
2026-06-08T08:10:58,billing,INFO,cache warmed,138,req-704118
2026-06-08T08:11:11,fleet-api,ERROR,upstream timeout,4538,req-463627
2026-06-08T08:11:24,notification,ERROR,invalid command rejected,2234,req-535214
2026-06-08T08:11:37,auth-gw,INFO,token refreshed,207,req-553065
2026-06-08T08:11:50,task-scheduler,INFO,healthcheck ok,198,req-696236
2026-06-08T08:12:03,fleet-api,INFO,request handled,81,req-265603
2026-06-08T08:12:16,telemetry-ingest,WARN,connection pool 85% used,190,req-169986
2026-06-08T08:12:29,notification,ERROR,db connection refused,4169,req-898868
2026-06-08T08:12:42,billing,INFO,task dispatched,39,req-892091
2026-06-08T08:12:55,fleet-api,INFO,task dispatched,124,req-572840
2026-06-08T08:13:08,auth-gw,INFO,healthcheck ok,149,req-146803
2026-06-08T08:13:21,task-scheduler,INFO,request handled,183,req-828221
2026-06-08T08:13:34,notification,ERROR,429 from fleet-api,3615,req-882193
2026-06-08T08:13:47,task-scheduler,INFO,cache warmed,29,req-111258
2026-06-08T08:14:00,telemetry-ingest,INFO,healthcheck ok,103,req-802855
2026-06-08T08:14:13,notification,INFO,cache warmed,138,req-171551
2026-06-08T08:14:26,fleet-api,WARN,retrying upstream call,202,req-558986
2026-06-08T08:14:39,auth-gw,INFO,task dispatched,235,req-269205
2026-06-08T08:14:52,auth-gw,INFO,token refreshed,45,req-285846
2026-06-08T08:15:05,telemetry-ingest,INFO,token refreshed,209,req-509835
2026-06-08T08:15:18,auth-gw,INFO,request handled,193,req-386525
2026-06-08T08:15:31,auth-gw,INFO,task dispatched,65,req-327197
2026-06-08T08:15:44,notification,INFO,token refreshed,75,req-563531
2026-06-08T08:15:57,notification,INFO,token refreshed,184,req-794723
2026-06-08T08:16:10,notification,WARN,latency above 800ms,119,req-823880
2026-06-08T08:16:23,telemetry-ingest,INFO,request handled,173,req-104892
2026-06-08T08:16:36,fleet-api,CRITICAL,db primary failover,2452,req-361829
2026-06-08T08:16:49,telemetry-ingest,INFO,healthcheck ok,43,req-116817
2026-06-08T08:17:02,task-scheduler,INFO,request handled,106,req-960384
2026-06-08T08:17:15,auth-gw,WARN,latency above 800ms,76,req-201295
2026-06-08T08:17:28,notification,INFO,healthcheck ok,31,req-535872
2026-06-08T08:17:41,billing,INFO,task dispatched,102,req-689356
2026-06-08T08:17:54,notification,INFO,token refreshed,73,req-668016
2026-06-08T08:18:07,task-scheduler,INFO,request handled,79,req-324164
2026-06-08T08:18:20,fleet-api,INFO,task dispatched,64,req-115722
2026-06-08T08:18:33,task-scheduler,WARN,connection pool 85% used,23,req-508091
2026-06-08T08:18:46,auth-gw,INFO,healthcheck ok,36,req-789922
2026-06-08T08:18:59,telemetry-ingest,WARN,connection pool 85% used,31,req-170601
2026-06-08T08:19:12,auth-gw,INFO,task dispatched,216,req-727959
2026-06-08T08:19:25,task-scheduler,INFO,token refreshed,222,req-991777
2026-06-08T08:19:38,billing,INFO,task dispatched,44,req-729006
2026-06-08T08:19:51,telemetry-ingest,WARN,rate limit near threshold,193,req-908878
2026-06-08T08:20:04,notification,INFO,task dispatched,64,req-766216
2026-06-08T08:20:17,notification,INFO,cache warmed,37,req-451383
2026-06-08T08:20:30,fleet-api,WARN,rate limit near threshold,117,req-635849
2026-06-08T08:20:43,notification,ERROR,db connection refused,908,req-343904
2026-06-08T08:20:56,fleet-api,WARN,latency above 800ms,99,req-347879
2026-06-08T08:21:09,notification,INFO,healthcheck ok,178,req-183246
2026-06-08T08:21:22,fleet-api,INFO,task dispatched,147,req-411023
2026-06-08T08:21:35,auth-gw,INFO,cache warmed,72,req-773226
2026-06-08T08:21:48,fleet-api,INFO,token refreshed,133,req-875165
2026-06-08T08:22:01,telemetry-ingest,INFO,task dispatched,101,req-774865
2026-06-08T08:22:14,fleet-api,INFO,cache warmed,185,req-952188
2026-06-08T08:22:27,telemetry-ingest,ERROR,upstream timeout,3513,req-459376
2026-06-08T08:22:40,auth-gw,INFO,token refreshed,33,req-797309
2026-06-08T08:22:53,auth-gw,WARN,retrying upstream call,175,req-500016
2026-06-08T08:23:06,billing,INFO,healthcheck ok,133,req-760374
2026-06-08T08:23:19,fleet-api,INFO,cache warmed,37,req-301814
2026-06-08T08:23:32,fleet-api,WARN,retrying upstream call,72,req-231660
2026-06-08T08:23:45,fleet-api,INFO,token refreshed,160,req-971598
2026-06-08T08:23:58,auth-gw,INFO,token refreshed,40,req-546944
2026-06-08T08:24:11,notification,INFO,task dispatched,62,req-856729
2026-06-08T08:24:24,auth-gw,INFO,cache warmed,65,req-735281
2026-06-08T08:24:37,auth-gw,INFO,task dispatched,167,req-570046
2026-06-08T08:24:50,notification,INFO,task dispatched,240,req-919240
2026-06-08T08:25:03,task-scheduler,INFO,task dispatched,121,req-496065
2026-06-08T08:25:16,auth-gw,INFO,cache warmed,128,req-629837
2026-06-08T08:25:29,billing,ERROR,429 from fleet-api,2076,req-959416
2026-06-08T08:25:42,task-scheduler,INFO,cache warmed,129,req-995528
2026-06-08T08:25:55,fleet-api,ERROR,invalid command rejected,2051,req-679707
2026-06-08T08:26:08,notification,INFO,task dispatched,117,req-586173
2026-06-08T08:26:21,telemetry-ingest,INFO,task dispatched,116,req-689448
2026-06-08T08:26:34,billing,INFO,request handled,105,req-243294
2026-06-08T08:26:47,notification,INFO,healthcheck ok,59,req-298837
2026-06-08T08:27:00,fleet-api,INFO,token refreshed,206,req-860579
2026-06-08T08:27:13,telemetry-ingest,INFO,cache warmed,126,req-513820
2026-06-08T08:27:26,notification,INFO,cache warmed,145,req-422763
2026-06-08T08:27:39,notification,WARN,latency above 800ms,124,req-140712
2026-06-08T08:27:52,fleet-api,INFO,token refreshed,61,req-303663
2026-06-08T08:28:05,task-scheduler,INFO,task dispatched,150,req-843575
2026-06-08T08:28:18,task-scheduler,WARN,connection pool 85% used,198,req-160507
2026-06-08T08:28:31,notification,INFO,cache warmed,208,req-358779
2026-06-08T08:28:44,auth-gw,INFO,request handled,228,req-478970
2026-06-08T08:28:57,notification,ERROR,upstream timeout,2011,req-374025
2026-06-08T08:29:10,billing,INFO,healthcheck ok,85,req-359433
2026-06-08T08:29:23,billing,WARN,retrying upstream call,23,req-222400
2026-06-08T08:29:36,fleet-api,WARN,rate limit near threshold,121,req-840367
2026-06-08T08:29:49,billing,INFO,token refreshed,68,req-543489
2026-06-08T08:30:02,auth-gw,INFO,task dispatched,197,req-416900
2026-06-08T08:30:15,billing,INFO,cache warmed,170,req-422939
2026-06-08T08:30:28,notification,INFO,request handled,47,req-767083
2026-06-08T08:30:41,billing,CRITICAL,db primary failover,1969,req-382089
2026-06-08T08:30:54,notification,INFO,cache warmed,198,req-423066
2026-06-08T08:31:07,fleet-api,INFO,cache warmed,20,req-201576
2026-06-08T08:31:20,fleet-api,CRITICAL,telemetry ingest backlog > 10k,4214,req-786315
2026-06-08T08:31:33,telemetry-ingest,ERROR,429 from fleet-api,2245,req-492850
2026-06-08T08:31:46,auth-gw,ERROR,db connection refused,4785,req-290824
2026-06-08T08:31:59,billing,INFO,cache warmed,165,req-953929
2026-06-08T08:32:12,auth-gw,INFO,healthcheck ok,35,req-886343
2026-06-08T08:32:25,auth-gw,ERROR,db connection refused,4148,req-562139
2026-06-08T08:32:38,notification,WARN,latency above 800ms,242,req-767349
2026-06-08T08:32:51,auth-gw,INFO,task dispatched,41,req-496077
2026-06-08T08:33:04,fleet-api,INFO,request handled,107,req-131107
2026-06-08T08:33:17,billing,INFO,cache warmed,144,req-805486
2026-06-08T08:33:30,fleet-api,INFO,request handled,88,req-888318
2026-06-08T08:33:43,fleet-api,WARN,latency above 800ms,44,req-321321
2026-06-08T08:33:56,billing,INFO,cache warmed,174,req-645337
2026-06-08T08:34:09,telemetry-ingest,INFO,cache warmed,213,req-453401
2026-06-08T08:34:22,billing,INFO,task dispatched,114,req-814982
2026-06-08T08:34:35,telemetry-ingest,INFO,healthcheck ok,112,req-797385
2026-06-08T08:34:48,task-scheduler,INFO,token refreshed,34,req-473323
2026-06-08T08:35:01,telemetry-ingest,INFO,request handled,136,req-832229
2026-06-08T08:35:14,task-scheduler,ERROR,db connection refused,1806,req-656405
2026-06-08T08:35:27,telemetry-ingest,WARN,retrying upstream call,114,req-573870
2026-06-08T08:35:40,billing,WARN,rate limit near threshold,151,req-533194
2026-06-08T08:35:53,notification,INFO,request handled,183,req-952092
2026-06-08T08:36:06,telemetry-ingest,INFO,task dispatched,243,req-147976
2026-06-08T08:36:19,notification,INFO,cache warmed,79,req-736237
2026-06-08T08:36:32,task-scheduler,INFO,token refreshed,223,req-185321
2026-06-08T08:36:45,telemetry-ingest,INFO,cache warmed,188,req-998734
2026-06-08T08:36:58,notification,INFO,cache warmed,95,req-736667
2026-06-08T08:37:11,auth-gw,ERROR,db connection refused,4933,req-133287
2026-06-08T08:37:24,auth-gw,INFO,request handled,97,req-972786
2026-06-08T08:37:37,notification,WARN,rate limit near threshold,63,req-567965
2026-06-08T08:37:50,fleet-api,INFO,token refreshed,81,req-355177
2026-06-08T08:38:03,auth-gw,INFO,request handled,47,req-556018
2026-06-08T08:38:16,notification,INFO,healthcheck ok,103,req-502118
2026-06-08T08:38:29,telemetry-ingest,INFO,task dispatched,190,req-599439
2026-06-08T08:38:42,notification,INFO,healthcheck ok,156,req-764323
2026-06-08T08:38:55,notification,INFO,request handled,223,req-825388
2026-06-08T08:39:08,telemetry-ingest,INFO,token refreshed,216,req-729858
2026-06-08T08:39:21,fleet-api,WARN,connection pool 85% used,116,req-852293
2026-06-08T08:39:34,notification,ERROR,429 from fleet-api,4379,req-947718
2026-06-08T08:39:47,auth-gw,INFO,task dispatched,49,req-405110
2026-06-08T08:40:00,fleet-api,INFO,request handled,107,req-876555
2026-06-08T08:40:13,billing,INFO,request handled,166,req-485600
2026-06-08T08:40:26,auth-gw,INFO,cache warmed,167,req-872714
2026-06-08T08:40:39,fleet-api,INFO,request handled,171,req-661620
2026-06-08T08:40:52,auth-gw,INFO,cache warmed,101,req-908746
2026-06-08T08:41:05,telemetry-ingest,WARN,retrying upstream call,153,req-795984
2026-06-08T08:41:18,billing,WARN,retrying upstream call,47,req-514515
2026-06-08T08:41:31,fleet-api,INFO,cache warmed,100,req-251729
2026-06-08T08:41:44,telemetry-ingest,INFO,cache warmed,194,req-577924
2026-06-08T08:41:57,auth-gw,WARN,connection pool 85% used,57,req-883349
2026-06-08T08:42:10,notification,WARN,latency above 800ms,173,req-435690
2026-06-08T08:42:23,telemetry-ingest,INFO,request handled,90,req-988845
2026-06-08T08:42:36,notification,WARN,rate limit near threshold,181,req-968941
2026-06-08T08:42:49,auth-gw,INFO,task dispatched,200,req-495007
2026-06-08T08:43:02,fleet-api,INFO,healthcheck ok,231,req-851583
2026-06-08T08:43:15,auth-gw,ERROR,db connection refused,1230,req-913735
2026-06-08T08:43:28,auth-gw,INFO,cache warmed,96,req-954602
2026-06-08T08:43:41,notification,INFO,request handled,160,req-511341
2026-06-08T08:43:54,telemetry-ingest,INFO,cache warmed,109,req-894520
2026-06-08T08:44:07,task-scheduler,INFO,request handled,155,req-862057
2026-06-08T08:44:20,telemetry-ingest,INFO,healthcheck ok,199,req-997845
2026-06-08T08:44:33,billing,INFO,request handled,53,req-439128
2026-06-08T08:44:46,billing,INFO,task dispatched,137,req-786433
2026-06-08T08:44:59,auth-gw,WARN,retrying upstream call,133,req-829762
2026-06-08T08:45:12,task-scheduler,INFO,healthcheck ok,73,req-328732
2026-06-08T08:45:25,notification,INFO,request handled,112,req-861221
2026-06-08T08:45:38,billing,INFO,healthcheck ok,116,req-547858
2026-06-08T08:45:51,notification,INFO,request handled,44,req-472856
2026-06-08T08:46:04,task-scheduler,INFO,request handled,50,req-640472
2026-06-08T08:46:17,notification,INFO,token refreshed,131,req-255785
2026-06-08T08:46:30,notification,ERROR,429 from fleet-api,1078,req-224573
2026-06-08T08:46:43,auth-gw,INFO,cache warmed,97,req-821403
2026-06-08T08:46:56,billing,INFO,cache warmed,218,req-825399
2026-06-08T08:47:09,notification,WARN,latency above 800ms,219,req-586197
2026-06-08T08:47:22,notification,INFO,task dispatched,181,req-784925
2026-06-08T08:47:35,task-scheduler,INFO,request handled,50,req-222292
2026-06-08T08:47:48,fleet-api,INFO,cache warmed,184,req-801279
2026-06-08T08:48:01,billing,INFO,request handled,170,req-700815
2026-06-08T08:48:14,billing,INFO,task dispatched,197,req-881565
2026-06-08T08:48:27,fleet-api,WARN,retrying upstream call,118,req-607711
2026-06-08T08:48:40,notification,WARN,rate limit near threshold,96,req-699180
2026-06-08T08:48:53,auth-gw,INFO,task dispatched,36,req-848440
2026-06-08T08:49:06,billing,INFO,cache warmed,228,req-834781
2026-06-08T08:49:19,fleet-api,INFO,token refreshed,229,req-662473
2026-06-08T08:49:32,billing,INFO,request handled,152,req-977809
2026-06-08T08:49:45,billing,INFO,request handled,212,req-889565
2026-06-08T08:49:58,auth-gw,WARN,latency above 800ms,66,req-728204
2026-06-08T08:50:11,notification,INFO,request handled,162,req-568957
2026-06-08T08:50:24,telemetry-ingest,INFO,request handled,52,req-703016
2026-06-08T08:50:37,auth-gw,WARN,retrying upstream call,42,req-689820
2026-06-08T08:50:50,telemetry-ingest,ERROR,upstream timeout,1821,req-630734
2026-06-08T08:51:03,telemetry-ingest,INFO,token refreshed,63,req-543601
2026-06-08T08:51:16,notification,INFO,healthcheck ok,96,req-148408
2026-06-08T08:51:29,billing,INFO,token refreshed,133,req-246648
2026-06-08T08:51:42,billing,INFO,task dispatched,153,req-469221
2026-06-08T08:51:55,billing,INFO,token refreshed,73,req-821347
2026-06-08T08:52:08,fleet-api,WARN,latency above 800ms,80,req-138518
2026-06-08T08:52:21,auth-gw,INFO,task dispatched,239,req-973073
2026-06-08T08:52:34,auth-gw,INFO,token refreshed,161,req-326534
2026-06-08T08:52:47,billing,INFO,task dispatched,52,req-864521
2026-06-08T08:53:00,billing,INFO,request handled,160,req-367352
2026-06-08T08:53:13,telemetry-ingest,INFO,healthcheck ok,122,req-578221
2026-06-08T08:53:26,fleet-api,INFO,cache warmed,197,req-250202
2026-06-08T08:53:39,billing,INFO,request handled,181,req-868265
2026-06-08T08:53:52,telemetry-ingest,WARN,retrying upstream call,202,req-490219
2026-06-08T08:54:05,billing,WARN,retrying upstream call,127,req-961476
2026-06-08T08:54:18,auth-gw,INFO,cache warmed,117,req-127168
2026-06-08T08:54:31,billing,INFO,request handled,89,req-230674
2026-06-08T08:54:44,billing,INFO,token refreshed,124,req-169163
2026-06-08T08:54:57,telemetry-ingest,WARN,latency above 800ms,112,req-449718
2026-06-08T08:55:10,telemetry-ingest,INFO,healthcheck ok,90,req-110342
2026-06-08T08:55:23,fleet-api,INFO,healthcheck ok,116,req-210103
2026-06-08T08:55:36,fleet-api,INFO,token refreshed,206,req-421440
2026-06-08T08:55:49,billing,INFO,request handled,155,req-465848
2026-06-08T08:56:02,notification,WARN,connection pool 85% used,161,req-384220
2026-06-08T08:56:15,billing,INFO,request handled,63,req-433443
2026-06-08T08:56:28,task-scheduler,INFO,task dispatched,226,req-877306
2026-06-08T08:56:41,notification,INFO,token refreshed,172,req-990901
2026-06-08T08:56:54,task-scheduler,INFO,token refreshed,52,req-371645
2026-06-08T08:57:07,fleet-api,WARN,retrying upstream call,188,req-232506
2026-06-08T08:57:20,auth-gw,INFO,token refreshed,208,req-380357
2026-06-08T08:57:33,fleet-api,ERROR,invalid command rejected,2840,req-811160
2026-06-08T08:57:46,billing,INFO,cache warmed,66,req-560282
2026-06-08T08:57:59,telemetry-ingest,INFO,token refreshed,93,req-389221
2026-06-08T08:58:12,task-scheduler,INFO,healthcheck ok,98,req-766511
2026-06-08T08:58:25,fleet-api,INFO,cache warmed,217,req-427928
2026-06-08T08:58:38,fleet-api,WARN,latency above 800ms,39,req-865411
2026-06-08T08:58:51,auth-gw,INFO,healthcheck ok,167,req-160200
2026-06-08T08:59:04,fleet-api,ERROR,invalid command rejected,4837,req-947613
2026-06-08T08:59:17,fleet-api,INFO,token refreshed,207,req-243055
2026-06-08T08:59:30,task-scheduler,INFO,token refreshed,195,req-809649
2026-06-08T08:59:43,billing,WARN,latency above 800ms,123,req-114575
2026-06-08T08:59:56,billing,INFO,request handled,202,req-545622
2026-06-08T09:00:09,notification,INFO,task dispatched,82,req-874879
2026-06-08T09:00:22,notification,INFO,token refreshed,30,req-736877
2026-06-08T09:00:35,task-scheduler,INFO,token refreshed,77,req-283305
2026-06-08T09:00:48,fleet-api,INFO,healthcheck ok,151,req-470453
2026-06-08T09:01:01,fleet-api,INFO,cache warmed,117,req-278765
2026-06-08T09:01:14,telemetry-ingest,INFO,task dispatched,193,req-361897
2026-06-08T09:01:27,billing,CRITICAL,service unavailable,3250,req-606592
2026-06-08T09:01:40,telemetry-ingest,INFO,healthcheck ok,20,req-873876
2026-06-08T09:01:53,notification,WARN,rate limit near threshold,75,req-419626
2026-06-08T09:02:06,notification,INFO,request handled,138,req-747756
2026-06-08T09:02:19,task-scheduler,INFO,task dispatched,21,req-745430
2026-06-08T09:02:32,task-scheduler,INFO,task dispatched,110,req-212369
2026-06-08T09:02:45,fleet-api,INFO,healthcheck ok,122,req-471754
2026-06-08T09:02:58,fleet-api,INFO,cache warmed,145,req-307140
2026-06-08T09:03:11,fleet-api,INFO,token refreshed,250,req-261177
2026-06-08T09:03:24,task-scheduler,INFO,cache warmed,21,req-263190
2026-06-08T09:03:37,notification,INFO,healthcheck ok,140,req-514563
2026-06-08T09:03:50,telemetry-ingest,INFO,task dispatched,129,req-291031
2026-06-08T09:04:03,billing,INFO,request handled,132,req-788159
2026-06-08T09:04:16,task-scheduler,INFO,healthcheck ok,110,req-883381
2026-06-08T09:04:29,task-scheduler,INFO,task dispatched,246,req-843670
2026-06-08T09:04:42,auth-gw,INFO,healthcheck ok,92,req-142211
2026-06-08T09:04:55,auth-gw,INFO,cache warmed,210,req-447302
2026-06-08T09:05:08,fleet-api,INFO,healthcheck ok,142,req-797557
2026-06-08T09:05:21,telemetry-ingest,INFO,cache warmed,145,req-676846
2026-06-08T09:05:34,task-scheduler,WARN,retrying upstream call,103,req-887574
2026-06-08T09:05:47,task-scheduler,INFO,cache warmed,53,req-215063
2026-06-08T09:06:00,fleet-api,INFO,healthcheck ok,59,req-460836
2026-06-08T09:06:13,billing,INFO,healthcheck ok,33,req-811259
2026-06-08T09:06:26,telemetry-ingest,INFO,token refreshed,208,req-108418
2026-06-08T09:06:39,task-scheduler,INFO,task dispatched,92,req-609533
2026-06-08T09:06:52,fleet-api,ERROR,429 from fleet-api,2049,req-864672
2026-06-08T09:07:05,billing,INFO,healthcheck ok,91,req-903972
2026-06-08T09:07:18,fleet-api,INFO,healthcheck ok,190,req-960471
2026-06-08T09:07:31,task-scheduler,INFO,cache warmed,200,req-920738
2026-06-08T09:07:44,fleet-api,WARN,retrying upstream call,68,req-996398
2026-06-08T09:07:57,billing,WARN,retrying upstream call,78,req-226312
2026-06-08T09:08:10,auth-gw,INFO,request handled,90,req-301512
2026-06-08T09:08:23,auth-gw,INFO,request handled,177,req-309341
2026-06-08T09:08:36,fleet-api,INFO,cache warmed,124,req-650472
2026-06-08T09:08:49,telemetry-ingest,WARN,retrying upstream call,76,req-452508
2026-06-08T09:09:02,task-scheduler,INFO,request handled,150,req-547818
2026-06-08T09:09:15,notification,INFO,task dispatched,48,req-382324
2026-06-08T09:09:28,telemetry-ingest,INFO,task dispatched,202,req-538382
2026-06-08T09:09:41,auth-gw,INFO,request handled,66,req-142875
2026-06-08T09:09:54,fleet-api,INFO,task dispatched,74,req-399176
2026-06-08T09:10:07,task-scheduler,INFO,token refreshed,45,req-551839
2026-06-08T09:10:20,auth-gw,INFO,cache warmed,113,req-450520
2026-06-08T09:10:33,telemetry-ingest,INFO,request handled,191,req-114325
2026-06-08T09:10:46,notification,WARN,retrying upstream call,104,req-478083
2026-06-08T09:10:59,notification,INFO,token refreshed,155,req-734088
